date,open,high,low,close,volume
2022-05-09,347.71,349.4,344.84,345.41,256536.0
2022-05-10,343.22,344.73,338.46,343.67,249371.0
2022-05-11,342.22,344.45,341.22,343.44,184518.0
2022-05-12,340.14,343.03,337.65,337.94,262823.0
2022-05-13,340.49,345.82,339.72,345.5,187355.0
2022-05-16,348.13,348.88,343.52,343.94,231878.0
2022-05-17,345.14,347.91,345.13,347.53,171093.0
2022-05-18,349.62,351.2,347.15,348.34,166291.0
2022-05-19,341.07,344.1,340.55,343.24,196527.0
2022-05-20,345.15,349.68,344.89,349.29,133213.0
2022-05-23,351.16,351.41,348.48,350.34,183164.0
2022-05-24,349.02,349.79,344.08,344.08,150996.0
2022-05-25,346.34,347.6,343.51,345.6,125139.0
2022-05-26,345.54,349.03,342.65,344.26,126445.0
2022-05-27,348.42,349.11,347.15,348.04,133072.0
2022-05-30,351.53,352.85,350.07,352.49,151012.0
2022-05-31,351.79,354.72,350.01,354.54,266678.0
2022-06-02,352.29,352.81,349.55,350.51,196091.0
2022-06-03,353.47,353.93,351.1,352.01,134646.0
2022-06-07,350.04,350.53,345.02,345.67,135311.0
2022-06-08,346.46,348.11,345.56,346.22,123302.0
2022-06-09,345.35,346.82,343.69,346.62,191391.0
2022-06-10,342.32,343.25,340.66,341.89,136208.0
2022-06-13,335.76,335.97,329.88,329.88,163805.0
2022-06-14,325.68,329.27,323.36,328.23,174250.0
2022-06-15,327.7,328.3,320.29,322.21,159365.0
2022-06-16,326.72,328.84,321.54,322.25,138751.0
2022-06-17,316.36,320.71,314.79,320.09,197274.0
2022-06-20,321.46,321.62,311.71,314.44,151134.0
2022-06-21,315.95,318.74,313.66,316.38,120058.0
2022-06-22,317.47,317.63,308.08,308.08,161699.0
2022-06-23,308.81,310.94,304.13,305.45,197731.0
2022-06-24,307.47,313.42,306.27,312.07,137827.0
2022-06-27,314.31,319.08,311.85,316.2,136483.0
2022-06-28,316.65,319.11,315.19,319.11,117270.0
2022-06-29,314.33,315.16,312.52,312.86,132702.0
2022-06-30,311.2,311.63,307.2,307.2,143728.0
2022-07-01,308.72,310.55,301.95,304.02,136341.0
2022-07-04,304.46,305.82,300.82,304.01,128355.0
2022-07-05,307.15,309.99,305.35,309.03,110061.0
2022-07-06,307.14,307.9,302.06,302.28,156255.0
2022-07-07,304.3,310.07,304.2,308.31,126308.0
2022-07-08,310.73,313.01,310.02,310.15,108520.0
2022-07-11,311.05,311.86,307.97,308.29,94922.0
2022-07-12,306.94,307.56,303.32,305.03,107070.0
2022-07-13,306.24,308.62,304.99,306.59,110889.0
2022-07-14,304.7,307.93,303.65,305.35,115966.0
2022-07-15,307.45,308.14,302.1,307.91,125245.0
2022-07-18,311.06,315.17,310.6,314.87,113852.0
2022-07-19,313.38,314.06,311.81,313.9,95255.0
2022-07-20,319.15,319.68,315.48,316.02,113805.0
2022-07-21,316.22,320.14,316.22,319.68,91222.0
2022-07-22,319.12,320.94,317.0,317.33,120586.0
2022-07-25,316.4,320.07,316.2,318.34,94023.0
2022-07-26,317.39,319.91,317.03,319.61,87527.0
2022-07-27,319.83,320.04,317.3,319.74,88689.0
2022-07-28,322.89,323.73,320.76,321.62,131104.0
2022-07-29,324.38,325.83,321.95,323.31,163690.0
2022-08-01,322.14,324.31,320.86,322.97,111147.0
2022-08-02,322.64,322.85,320.21,321.64,113133.0
2022-08-03,321.48,323.8,320.25,323.8,93895.0
2022-08-04,326.11,326.4,324.38,325.47,110170.0
2022-08-05,326.71,328.47,326.36,327.5,119887.0
2022-08-08,326.05,327.45,325.21,327.23,113665.0
2022-08-09,327.21,328.62,325.28,328.11,121621.0
2022-08-10,326.3,326.43,323.86,324.35,134971.0
2022-08-11,328.2,329.92,327.74,329.92,140037.0
2022-08-12,329.23,331.12,329.07,330.67,138074.0
2022-08-16,332.68,333.47,331.08,331.78,131425.0
2022-08-17,332.11,333.24,329.3,329.91,105787.0
2022-08-18,327.47,329.94,326.06,328.8,101500.0
2022-08-19,329.06,329.08,326.34,326.79,125260.0
2022-08-22,323.29,324.42,321.83,322.77,93521.0
2022-08-23,320.85,321.5,318.26,318.69,118040.0
2022-08-24,320.15,320.99,318.16,319.86,156496.0
2022-08-25,321.58,323.63,320.81,323.63,130657.0
2022-08-26,325.36,326.59,323.3,323.91,188815.0
2022-08-29,317.45,317.47,315.48,316.35,203734.0
2022-08-30,317.97,320.0,316.94,319.49,133480.0
2022-08-31,316.96,323.37,316.26,322.96,228418.0
2022-09-01,318.74,318.76,315.02,315.02,183420.0
2022-09-02,316.46,316.74,312.18,312.92,133783.0
2022-09-05,313.09,315.22,310.91,312.47,112444.0
2022-09-06,313.36,314.97,311.69,313.01,91544.0
2022-09-07,310.86,311.1,306.69,308.16,146286.0
2022-09-08,310.23,310.51,308.26,309.12,149121.0
2022-09-13,313.93,319.37,313.93,318.56,150586.0
2022-09-14,310.08,313.94,309.06,312.74,118207.0
2022-09-15,313.15,313.84,310.63,310.63,111218.0
2022-09-16,308.58,309.54,307.03,308.69,135937.0
2022-09-19,309.58,309.89,305.68,306.49,101185.0
2022-09-20,308.76,309.98,306.79,307.54,96957.0
2022-09-21,305.09,306.07,303.77,304.67,104487.0
2022-09-22,300.67,302.19,299.3,301.65,114961.0
2022-09-23,301.48,302.09,296.85,297.74,114627.0
2022-09-26,293.65,293.96,289.01,289.77,177691.0
2022-09-27,290.27,290.75,286.76,290.2,152309.0
2022-09-28,287.66,289.75,280.8,283.19,160839.0
2022-09-29,286.6,287.81,282.56,282.65,128427.0
2022-09-30,281.75,284.35,278.39,281.36,143737.0
2022-10-04,286.25,288.96,285.42,288.27,120019.0
2022-10-05,293.87,294.47,287.44,289.05,138906.0
2022-10-06,291.2,293.32,290.09,291.26,93858.0
2022-10-07,288.35,292.2,287.84,290.41,128156.0
2022-10-11,284.39,284.96,282.04,284.96,127821.0
2022-10-12,285.23,287.52,284.32,287.09,120861.0
2022-10-13,286.27,286.36,282.57,282.57,133288.0
2022-10-14,287.59,290.32,286.59,289.36,132068.0
2022-10-17,285.89,290.04,284.91,289.57,111596.0
2022-10-18,293.34,293.78,289.77,293.59,117118.0
2022-10-19,293.41,295.34,290.9,291.29,110850.0
2022-10-20,289.33,290.07,286.5,288.61,136903.0
2022-10-21,287.68,290.38,287.44,288.57,102369.0
2022-10-24,293.6,294.24,290.52,291.47,116175.0
2022-10-25,291.29,293.75,290.53,291.58,116351.0
2022-10-26,292.21,295.28,291.4,293.85,122301.0
2022-10-27,295.85,299.19,295.01,298.82,176203.0
2022-10-28,296.8,298.45,294.65,295.06,131077.0
2022-10-31,298.61,300.05,296.45,299.58,121050.0
2022-11-01,300.53,304.01,299.84,303.88,272490.0
2022-11-02,302.49,305.1,302.02,303.87,192341.0
2022-11-03,298.55,303.8,297.62,301.66,179815.0
2022-11-04,301.16,304.33,299.46,304.33,182715.0
2022-11-07,306.08,308.15,305.05,307.87,148868.0
2022-11-08,310.08,312.57,309.21,312.01,142951.0
2022-11-09,313.4,316.09,312.54,315.23,162126.0
2022-11-10,312.63,314.91,311.13,311.13,149974.0
2022-11-11,320.47,323.51,319.97,323.09,236342.0
2022-11-14,323.41,324.73,320.86,321.53,267590.0
2022-11-15,322.76,323.03,319.96,322.31,144811.0
2022-11-16,322.98,322.98,318.02,321.96,177085.0
2022-11-17,319.98,320.35,316.75,316.75,157359.0
2022-11-18,317.63,320.7,316.7,317.12,136518.0
2022-11-21,317.22,317.65,312.99,314.67,123416.0
2022-11-22,312.88,315.09,311.69,312.02,115972.0
2022-11-23,314.84,315.24,312.65,314.11,148269.0
2022-11-24,316.6,317.33,315.27,317.3,99544.0
2022-11-25,317.28,318.1,315.76,316.07,102914.0
2022-11-28,313.89,313.89,311.28,312.21,96035.0
2022-11-29,311.79,315.74,311.07,315.58,94417.0
2022-11-30,314.35,321.01,314.2,321.0,189080.0
2022-12-01,325.37,325.49,321.44,322.02,130317.0
2022-12-02,320.76,320.76,315.02,315.02,114750.0
2022-12-05,316.26,317.07,312.92,313.91,113970.0
2022-12-06,310.9,313.34,309.7,310.14,100040.0
2022-12-07,309.11,310.25,308.08,308.27,92852.0
2022-12-08,308.78,309.0,306.01,308.24,121095.0
2022-12-09,309.81,312.06,308.76,311.63,113451.0
2022-12-12,309.38,310.69,308.7,309.64,85706.0
2022-12-13,311.26,311.85,308.54,309.56,101876.0
2022-12-14,310.87,313.41,310.57,313.23,83853.0
2022-12-15,310.73,311.98,307.73,307.73,95261.0
2022-12-16,303.48,307.48,303.09,307.48,114653.0
2022-12-19,306.33,307.99,305.19,306.77,77963.0
2022-12-20,305.65,306.58,302.96,304.05,88754.0
2022-12-21,305.84,305.99,302.92,303.23,76956.0
2022-12-22,304.66,307.48,303.96,307.48,233308.0
2022-12-23,303.14,304.42,301.47,302.07,94834.0
2022-12-26,301.76,302.97,300.66,302.27,78881.0
2022-12-27,303.77,305.02,302.83,304.22,122967.0
2022-12-28,299.36,299.36,296.59,297.09,137294.0
2022-12-29,294.98,295.94,291.1,291.1,114466.0
2023-01-02,292.9,294.02,289.19,289.79,92544.0
2023-01-03,290.64,290.95,284.32,289.58,106623.0
2023-01-04,288.34,296.7,287.94,295.98,109947.0
2023-01-05,297.65,299.69,296.01,297.87,137287.0
2023-01-06,296.69,303.1,296.4,301.53,121021.0
2023-01-09,305.1,309.81,304.57,309.69,121175.0
2023-01-10,308.69,312.0,308.24,309.57,111372.0
2023-01-11,311.66,312.57,309.1,310.38,102603.0
2023-01-12,312.71,312.96,309.7,310.7,130719.0
2023-01-13,312.34,315.44,311.96,313.77,128647.0
2023-01-16,314.41,317.63,314.16,316.04,119827.0
2023-01-17,316.22,316.56,312.92,313.75,101245.0
2023-01-18,313.62,314.14,310.11,311.91,93051.0
2023-01-19,310.08,313.81,310.04,313.81,86249.0
2023-01-20,313.99,315.76,312.59,315.58,78972.0
2023-01-25,320.81,321.48,319.75,320.76,97521.0
2023-01-26,321.82,325.57,320.49,325.57,117869.0
2023-01-27,326.22,329.71,324.98,327.98,156158.0
2023-01-30,328.09,328.97,322.35,322.67,141804.0
2023-01-31,322.71,323.26,317.09,317.26,194663.0
2023-02-01,320.54,321.64,318.61,321.19,140522.0
2023-02-02,325.94,326.73,321.97,323.93,152767.0
2023-02-03,323.58,326.49,322.39,325.86,122862.0
2023-02-06,322.9,323.71,318.82,318.83,115869.0
2023-02-07,319.36,321.45,318.2,320.55,113209.0
2023-02-08,323.27,326.43,322.81,325.63,121204.0
2023-02-09,323.71,325.8,322.83,324.9,131430.0
2023-02-10,323.3,324.18,321.62,323.69,125806.0
2023-02-13,322.66,323.04,319.78,321.75,121922.0
2023-02-14,324.5,325.8,322.83,323.47,103204.0
2023-02-15,324.43,324.54,317.41,317.99,136827.0
2023-02-16,320.0,324.35,319.63,324.1,133653.0
2023-02-17,320.15,323.67,320.01,320.78,119733.0
2023-02-20,321.07,322.97,318.15,321.79,113034.0
2023-02-21,322.16,322.88,320.02,321.56,117781.0
2023-02-22,317.94,318.74,315.83,315.94,131261.0
2023-02-23,317.77,321.13,317.09,319.44,144600.0
2023-02-24,319.89,321.27,316.8,316.94,120132.0
2023-02-27,314.29,314.43,311.63,313.94,109326.0
2023-02-28,315.75,317.69,314.13,314.8,131220.0
2023-03-02,315.3,318.88,314.4,316.26,134687.0
2023-03-03,317.69,318.3,315.3,316.36,113904.0
2023-03-06,319.22,321.29,317.87,320.94,126068.0
2023-03-07,320.04,321.92,319.64,319.8,132306.0
2023-03-08,316.14,316.88,314.77,315.38,143257.0
2023-03-09,316.57,317.19,313.59,314.04,166457.0
2023-03-10,310.15,311.55,309.12,310.65,121793.0
2023-03-13,311.77,313.69,308.03,313.21,125378.0
2023-03-14,310.18,310.35,305.45,305.58,129873.0
2023-03-15,309.75,311.42,307.81,309.1,112057.0
2023-03-16,305.87,309.27,304.63,308.39,111884.0
2023-03-17,312.2,312.68,309.8,312.07,126075.0
2023-03-20,311.59,313.44,309.39,309.49,89484.0
2023-03-21,311.86,312.05,309.64,310.36,84166.0
2023-03-22,313.33,314.26,311.94,314.11,93689.0
2023-03-23,311.51,315.75,311.41,315.75,111563.0
2023-03-24,315.17,315.86,312.49,314.3,110749.0
2023-03-27,314.83,314.84,311.24,312.85,100987.0
2023-03-28,314.15,316.36,313.49,316.36,120383.0
2023-03-29,315.68,317.03,314.94,317.01,152849.0
2023-03-30,318.51,319.48,316.78,318.05,187349.0
2023-03-31,319.6,322.54,319.17,322.03,194245.0
2023-04-03,323.18,323.21,319.73,320.38,137961.0
2023-04-04,320.97,322.85,320.24,321.75,155303.0
2023-04-05,322.04,323.96,321.35,323.56,121196.0
2023-04-06,322.37,322.4,317.78,317.82,145369.0
2023-04-07,321.29,323.89,320.53,323.36,137011.0
2023-04-10,323.27,327.89,323.07,326.38,144408.0
2023-04-11,328.0,331.58,326.87,330.87,148445.0
2023-04-12,330.88,332.8,329.77,332.09,252055.0
2023-04-13,330.06,333.09,329.63,333.09,172637.0
2023-04-14,335.42,335.77,332.49,333.68,298774.0
2023-04-17,333.62,334.3,332.18,333.92,244966.0
2023-04-18,334.93,334.97,331.35,333.5,238294.0
2023-04-19,333.34,334.96,332.96,333.77,167722.0
2023-04-20,332.42,333.65,331.18,332.66,176356.0
2023-04-21,332.08,332.49,329.56,330.94,146585.0
2023-04-24,329.99,330.35,328.06,328.7,133289.0
2023-04-25,329.7,329.88,322.47,324.48,163595.0
2023-04-26,324.57,325.61,323.3,323.97,142149.0
2023-04-27,323.78,325.74,321.18,325.09,147057.0
2023-04-28,327.35,328.56,324.77,326.46,156836.0
2023-05-02,326.99,329.49,326.74,329.09,113910.0
2023-05-03,326.99,327.93,325.83,326.52,103771.0
2023-05-04,325.75,326.33,324.26,326.17,98920.0
2023-05-08,329.01,330.05,328.2,328.9,98841.0
2023-05-09,328.68,328.92,326.81,328.22,90984.0
2023-05-10,327.73,327.9,324.94,326.04,97557.0
2023-05-11,327.18,328.43,325.28,325.28,99133.0
2023-05-12,324.83,325.24,322.97,323.61,99540.0
2023-05-15,322.99,324.56,321.61,324.46,89271.0
2023-05-16,327.01,327.72,324.6,325.31,104621.0
2023-05-17,325.61,327.54,324.82,326.61,92270.0
2023-05-18,329.07,329.87,327.68,329.84,94714.0
2023-05-19,332.67,334.27,332.0,334.23,108741.0
2023-05-22,334.5,337.66,333.43,336.27,111138.0
2023-05-23,337.32,338.54,336.37,337.09,88884.0
2023-05-24,335.36,337.32,335.09,336.49,95146.0
2023-05-25,337.72,338.2,334.98,335.35,94201.0
2023-05-26,336.87,338.06,335.89,337.11,106705.0
2023-05-30,340.53,341.74,339.73,341.5,130053.0
2023-05-31,341.55,342.51,339.04,339.12,191232.0
2023-06-01,338.36,339.61,337.29,338.08,96806.0
2023-06-02,340.57,342.68,340.12,342.67,97314.0
2023-06-05,344.89,344.95,343.04,343.91,117539.0
2023-06-07,344.76,345.63,343.03,343.22,115841.0
2023-06-08,342.16,342.75,340.48,342.75,155259.0
2023-06-09,344.28,347.42,343.34,346.79,139698.0
2023-06-12,347.54,348.18,343.7,344.57,115930.0
2023-06-13,346.92,347.46,345.38,346.39,119446.0
2023-06-14,346.49,346.88,343.69,344.65,124558.0
2023-06-15,345.93,346.58,342.72,343.19,117106.0
2023-06-16,345.09,345.35,343.13,345.17,153589.0
2023-06-19,344.36,344.55,341.98,343.13,120263.0
2023-06-20,341.98,343.02,341.15,342.58,157399.0
2023-06-21,341.48,342.03,338.98,339.44,126950.0
2023-06-22,338.52,341.56,338.46,341.12,103389.0
2023-06-23,341.95,342.21,338.21,338.45,100436.0
2023-06-26,338.38,340.78,337.62,340.38,101453.0
2023-06-27,340.42,340.45,338.65,340.32,97622.0
2023-06-28,341.38,341.6,337.6,338.41,96687.0
2023-06-29,338.46,340.34,336.39,336.39,105439.0
2023-06-30,337.56,338.98,335.04,337.95,103950.0
2023-07-03,340.26,343.5,340.07,343.08,98770.0
2023-07-04,343.54,343.88,341.42,341.59,103849.0
2023-07-05,341.47,342.82,338.93,339.04,130507.0
2023-07-06,338.19,338.88,335.55,336.2,146367.0
2023-07-07,334.79,334.79,330.33,331.57,134887.0
2023-07-10,331.82,333.6,330.39,330.84,116841.0
2023-07-11,333.47,337.02,332.91,337.02,147277.0
2023-07-12,336.82,339.46,336.15,339.46,185296.0
2023-07-13,341.6,343.01,341.1,341.13,154057.0
2023-07-14,343.49,346.93,342.9,346.93,155035.0
2023-07-17,345.38,346.98,344.74,345.75,150886.0
2023-07-18,346.49,346.98,342.9,343.38,131143.0
2023-07-19,345.61,345.69,341.78,343.11,123777.0
2023-07-20,341.37,343.29,340.62,341.67,116380.0
2023-07-21,339.19,342.39,337.45,342.39,130846.0
2023-07-24,341.98,345.87,340.67,344.32,151454.0
2023-07-25,345.78,346.27,342.93,344.92,200892.0
2023-07-26,345.18,345.42,339.53,340.56,296537.0
2023-07-27,341.64,345.5,340.58,344.76,238862.0
2023-07-28,343.55,344.34,341.31,344.03,197316.0
2023-07-31,346.5,347.18,344.72,345.62,168148.0
2023-08-01,347.35,351.23,346.56,351.0,171253.0
2023-08-02,349.1,349.74,343.25,343.8,173994.0
2023-08-03,344.8,345.05,340.1,341.54,169191.0
2023-08-04,341.6,342.72,340.62,341.25,118844.0
2023-08-07,339.6,343.18,339.46,339.68,117858.0
2023-08-08,342.12,342.62,337.25,337.95,127774.0
2023-08-09,339.0,342.38,338.45,341.61,115524.0
2023-08-10,339.69,340.46,339.09,340.46,164734.0
2023-08-11,341.88,343.03,338.8,338.98,128908.0
2023-08-14,338.58,339.52,335.28,336.33,125087.0
2023-08-16,333.69,334.17,330.54,331.28,126660.0
2023-08-17,329.63,330.43,325.74,330.23,117990.0
2023-08-18,326.9,330.65,326.24,328.42,119156.0
2023-08-21,329.45,331.09,328.3,328.84,100072.0
2023-08-22,331.65,332.53,328.69,329.7,93981.0
2023-08-23,328.95,330.22,327.87,329.15,87579.0
2023-08-24,333.14,334.04,332.14,333.82,105020.0
2023-08-25,329.31,331.4,328.66,330.25,82420.0
2023-08-28,332.1,332.67,330.87,332.53,95136.0
2023-08-29,333.57,334.46,332.7,333.76,88518.0
2023-08-30,337.11,337.69,334.94,334.94,89255.0
2023-08-31,335.38,336.06,333.39,334.75,146249.0
2023-09-01,334.11,338.95,334.07,338.28,119774.0
2023-09-04,339.1,341.02,337.6,341.02,96695.0
2023-09-05,340.15,341.45,339.25,340.29,82753.0
2023-09-06,339.66,340.48,337.36,337.85,91706.0
2023-09-07,336.93,338.02,335.08,336.74,88385.0
2023-09-08,336.29,336.66,333.92,336.4,79833.0
2023-09-11,336.52,337.62,335.33,337.58,112565.0
2023-09-12,338.51,338.81,335.28,335.54,94676.0
2023-09-13,335.83,337.61,334.67,335.99,106779.0
2023-09-14,337.34,341.19,336.64,341.19,121377.0
2023-09-15,341.56,346.29,341.02,344.98,159760.0
2023-09-18,342.98,344.39,340.51,340.67,100512.0
2023-09-19,341.5,342.18,338.21,338.82,96051.0
2023-09-20,338.54,339.87,337.57,338.75,104346.0
2023-09-21,336.73,337.54,333.01,333.04,96329.0
2023-09-22,329.9,332.59,329.11,332.02,87028.0
2023-09-25,331.4,332.65,330.1,331.58,84400.0
2023-09-26,331.51,331.56,326.63,326.9,90025.0
2023-09-27,325.05,327.5,324.73,326.71,81603.0
2023-10-04,322.61,322.61,318.88,319.45,149155.0
2023-10-05,321.46,321.71,318.46,318.58,104523.0
2023-10-06,319.27,320.67,318.44,318.94,87539.0
2023-10-10,322.97,324.85,319.06,319.11,128817.0
2023-10-11,323.96,327.26,323.95,324.74,119112.0
2023-10-12,326.89,328.85,326.89,328.85,108820.0
2023-10-13,326.11,327.33,325.43,325.77,91775.0
2023-10-16,324.1,326.0,321.32,323.29,93097.0
2023-10-17,325.7,328.26,325.01,327.35,88461.0
2023-10-18,326.32,329.06,326.12,328.82,134130.0
2023-10-19,324.75,325.08,322.4,322.76,115714.0
2023-10-20,319.45,320.18,316.28,317.96,112714.0
2023-10-23,317.43,318.3,315.09,315.5,89162.0
2023-10-24,317.34,318.63,311.77,318.43,93256.0
2023-10-25,319.26,319.59,316.3,316.49,91218.0
2023-10-26,311.36,312.37,307.75,307.75,110774.0
2023-10-27,309.68,310.43,307.24,308.53,92934.0
2023-10-30,307.01,310.12,306.89,308.95,95848.0
2023-10-31,310.49,311.58,305.14,305.56,121721.0
2023-11-01,307.55,310.41,307.33,309.71,88982.0
2023-11-02,314.59,316.51,314.12,315.16,112376.0
2023-11-03,317.96,318.76,316.5,318.24,89968.0
2023-11-06,322.62,334.16,321.57,334.16,174432.0
2023-11-07,330.7,330.7,323.89,327.29,119879.0
2023-11-08,329.44,330.42,323.36,324.0,89899.0
2023-11-09,324.38,326.89,323.32,325.29,93288.0
2023-11-10,322.78,324.18,321.26,323.75,65664.0
2023-11-13,326.78,327.63,322.64,323.31,68730.0
2023-11-14,326.12,327.8,325.8,326.57,75471.0
2023-11-15,333.15,333.97,330.99,333.96,117057.0
2023-11-16,333.52,334.9,332.16,334.31,80857.0
2023-11-17,332.91,333.71,331.16,332.06,72720.0
2023-11-20,331.3,335.56,331.05,334.23,73758.0
2023-11-21,336.12,337.75,335.64,336.57,80861.0
2023-11-22,334.08,337.56,333.46,336.81,72501.0
2023-11-23,337.46,338.02,335.79,336.91,72835.0
2023-11-24,337.26,337.88,334.0,334.0,73066.0
2023-11-27,334.42,336.04,332.58,333.67,72979.0
2023-11-28,335.15,337.65,334.49,337.52,97439.0
2023-11-29,336.64,337.1,334.34,336.62,88758.0
2023-11-30,335.61,338.43,334.9,338.43,169524.0
2023-12-01,336.71,336.73,334.41,334.8,95304.0
2023-12-04,337.2,337.76,335.63,336.14,90946.0
2023-12-05,335.21,335.27,332.61,332.85,93826.0
2023-12-06,334.3,335.47,333.45,333.45,86198.0
2023-12-07,332.95,333.96,331.42,332.67,85654.0
2023-12-08,335.33,337.27,334.91,336.6,72001.0
2023-12-11,337.68,338.21,335.77,337.93,80191.0
2023-12-12,339.42,340.69,338.81,339.77,96195.0
2023-12-13,339.09,339.46,336.54,336.68,74855.0
2023-12-14,341.97,342.68,339.39,341.33,156814.0
2023-12-15,343.43,345.68,342.94,343.99,144477.0
2023-12-18,344.36,344.51,342.23,343.5,126758.0
2023-12-19,343.18,344.15,342.17,343.95,165175.0
2023-12-20,346.67,350.4,346.22,350.11,213300.0
2023-12-21,348.25,349.78,346.7,348.78,128069.0
2023-12-22,351.68,352.33,349.15,349.15,114793.0
2023-12-26,350.57,351.16,349.0,350.43,109353.0
2023-12-27,350.05,352.46,348.93,352.46,129882.0
2023-12-28,352.75,357.99,352.01,357.99,108348.0
2024-01-02,356.43,361.53,355.96,360.55,106709.0
2024-01-03,356.74,356.82,351.2,351.2,117690.0
2024-01-04,349.1,350.76,347.13,348.07,103141.0
2024-01-05,348.22,348.87,346.32,347.22,82153.0
2024-01-08,348.17,349.39,345.48,345.58,78230.0
2024-01-09,350.01,350.2,343.0,343.81,94876.0
2024-01-10,344.21,345.06,340.26,340.66,95490.0
2024-01-11,340.32,342.79,339.93,340.28,163529.0
2024-01-12,339.79,341.05,337.22,338.22,86833.0
2024-01-15,338.61,340.54,337.66,339.24,86541.0
2024-01-16,337.76,338.74,334.22,334.73,94324.0
2024-01-17,335.51,336.06,326.06,326.11,134916.0
2024-01-18,326.88,328.78,325.1,327.13,98179.0
2024-01-19,331.6,333.27,330.63,332.99,102425.0
2024-01-22,335.76,336.15,332.63,332.63,92552.0
2024-01-23,334.87,335.12,332.23,334.97,95068.0
2024-01-24,334.45,334.66,331.01,333.27,100934.0
2024-01-25,333.2,334.19,331.37,333.8,101107.0
2024-01-26,331.99,337.67,331.28,334.21,86543.0
2024-01-29,335.68,340.51,334.66,337.84,114357.0
2024-01-30,340.96,341.62,337.08,337.48,128282.0
2024-01-31,335.5,337.2,335.15,336.24,126918.0
2024-02-01,335.89,342.48,335.89,342.41,243069.0
2024-02-02,345.1,353.44,344.94,353.43,212399.0
2024-02-05,352.7,352.96,344.95,349.15,189505.0
2024-02-06,348.23,350.43,345.52,347.8,132642.0
2024-02-07,349.8,354.71,348.96,352.25,246755.0
2024-02-08,353.44,354.96,352.0,353.29,192010.0
2024-02-13,356.85,358.68,356.1,357.38,156044.0
2024-02-14,351.52,353.77,350.62,352.69,120508.0
2024-02-15,355.83,356.02,351.21,351.21,121342.0
2024-02-16,354.19,355.58,352.17,355.52,121461.0
2024-02-19,356.4,361.32,356.4,360.88,139812.0
2024-02-20,359.53,359.92,355.07,356.92,119319.0
2024-02-21,357.07,358.81,354.69,356.04,109116.0
2024-02-22,358.87,358.97,355.86,357.67,128282.0
2024-02-23,360.4,362.72,358.18,358.57,133370.0
2024-02-26,356.75,357.14,352.91,355.48,140519.0
2024-02-27,356.39,356.42,352.02,352.76,137864.0
2024-02-28,353.06,357.51,352.31,356.79,127224.0
2024-02-29,355.38,356.46,353.29,355.57,187600.0
2024-03-04,358.99,361.98,358.48,361.1,152490.0
2024-03-05,359.39,362.54,357.59,357.59,134877.0
2024-03-06,356.01,357.25,354.52,356.25,123866.0
2024-03-07,357.8,358.61,354.96,356.82,120270.0
2024-03-08,360.87,362.72,360.01,361.71,117520.0
2024-03-11,359.31,360.94,358.2,358.34,120789.0
2024-03-12,359.95,362.0,357.88,361.11,125853.0
2024-03-13,363.15,364.43,361.26,363.04,133917.0
2024-03-14,363.85,366.68,363.5,366.68,266383.0
2024-03-15,364.12,364.67,359.39,359.39,201924.0
2024-03-18,360.74,361.77,358.53,361.31,120544.0
2024-03-19,359.03,359.07,355.51,357.33,147010.0
2024-03-20,361.07,363.58,359.93,363.32,147686.0
2024-03-21,369.97,373.82,368.82,373.66,154726.0
2024-03-22,373.27,375.1,370.71,372.65,138509.0
2024-03-25,373.69,375.23,369.77,370.73,118921.0
2024-03-26,373.77,377.83,373.18,374.6,135107.0
2024-03-27,372.58,375.33,372.48,374.08,147627.0
2024-03-28,373.78,374.8,372.23,373.22,134092.0
2024-03-29,375.04,375.56,372.77,374.63,136759.0
2024-04-01,377.66,378.29,374.19,374.28,117501.0
2024-04-02,374.16,377.29,373.44,376.34,149554.0
2024-04-03,373.09,373.63,369.72,369.72,155081.0
2024-04-04,374.45,376.2,373.39,375.61,129761.0
2024-04-05,371.51,374.13,370.2,371.57,160477.0
2024-04-08,372.62,373.96,371.6,372.51,117623.0
2024-04-09,374.66,375.47,369.96,370.27,124592.0
2024-04-11,364.53,372.49,364.18,370.72,147049.0
2024-04-12,371.2,371.43,366.48,367.25,163654.0
2024-04-15,364.28,365.74,361.01,365.31,122918.0
2024-04-16,361.51,362.05,355.2,356.67,137545.0
2024-04-17,358.21,359.11,352.79,352.79,108346.0
2024-04-18,354.25,360.33,353.48,359.06,155192.0
2024-04-19,353.9,355.37,347.12,352.58,163740.0
2024-04-22,355.68,357.48,353.72,356.89,152400.0
2024-04-23,357.56,358.83,355.86,355.98,131149.0
2024-04-24,361.66,364.07,361.34,363.6,115524.0
2024-04-25,359.05,360.57,356.51,356.51,107773.0
2024-04-26,360.18,362.08,358.98,361.02,154221.0
2024-04-29,363.71,364.73,362.13,364.48,145791.0
2024-04-30,365.17,367.94,364.2,365.13,130227.0
2024-05-02,363.37,365.69,363.37,364.31,107165.0
2024-05-03,367.57,367.91,363.58,363.58,90444.0
2024-05-07,370.06,372.8,369.85,372.8,157573.0
2024-05-08,372.32,374.12,371.58,374.09,126970.0
2024-05-09,373.7,374.46,368.76,368.83,146397.0
2024-05-10,372.73,373.8,370.41,371.08,141852.0
2024-05-13,372.1,373.04,368.79,370.99,204946.0
2024-05-14,371.69,372.12,369.9,371.04,124260.0
2024-05-16,377.33,378.05,373.93,374.6,182170.0
2024-05-17,374.43,374.69,370.46,370.58,123112.0
